id_client;sexe;metier;employeur;revenus;nombre_enfants;type_vehicule;age_vehicule;points_perdus;formule;date_demande;Id_Random;Intervalle_Revenu;Ville;Enfants en charge
419897982;F;ingénieur en production et expérimentations végétales;Gillet;55977;0;Pickup;8.0;4;dev_premium;10/03/2022;EX6947130;[40k€, 60k€];Monteils;Non
699856275;F;technico-commercial en agroalimentaire;Diallo Pages S.A.;86810;0;z_SUV;8.0;1;dev_express;02/05/2022;FG6952657;[60k€, 100k€];Villebernier;Non
878765573;F;technicien des industries du verre;Rodrigues;38392;0;Pickup;1.0;2;dev_express;04/05/2022;UQ6969945;[20k€, 40k€];Baraqueville;Non
303183248;M;chercheur en biologie;Roux Henry S.A.S.;0;0;Minivan;12.0;2;dev_express;17/05/2022;UP6978504;Inconnu;Houeillès;Non
908963733;M;chargé d'études économiques;Lévy;56868;0;Minivan;11.0;0;dev_express;25/04/2022;IF6984677;[40k€, 60k€];Guéret;Non
104317389;M;pisteur secouriste;Huet Lenoir SARL;135361;0;Minivan;10.0;1;dev_express;11/05/2022;IW6992252;[100k€, 150k€];Saint-Symphorien;Non
16259639;M;dépanneur en électroménager;Menard et Fils;52052;2;z_SUV;12.0;1;dev_integral;05/02/2022;RN7003859;[40k€, 60k€];Pont-de-l'Isère;Oui
281051787;F;chef de chantier;Morel Pascal et Fils;5411;2;Minivan;1.0;6;dev_express;03/03/2022;EC7012441;[0, 20k€];Grisolles;Oui
794836666;M;contrôleur de gestion;Fabre S.A.R.L.;29829;3;z_SUV;5.0;0;dev_integral;18/05/2022;QE7027512;[20k€, 40k€];Clermont-Ferrand;Oui
857881983;F;ingénieur forestier forestière;Pereira Caron SA;55378;0;Minivan;9.0;0;dev_integral;25/02/2022;TB7038396;[40k€, 60k€];Chaumontel;Non
542926193;M;designer industriel industrielle;Renaud;39055;0;Panel Truck;5.0;5;dev_vip;18/01/2022;HN7049242;[20k€, 40k€];Montauban;Non
843132398;F;juriste en droit social;Morvan;18555;0;Minivan;7.0;3;dev_premium;08/05/2022;FZ7057321;[0, 20k€];Limoges;Non
667355215;M;coordonnateur d'études cliniques;Meyer S.A.;45590;3;z_SUV;5.0;0;dev_express;19/02/2022;DB7068951;[40k€, 60k€];Lagny-sur-Marne;Oui
326037454;F;sous-officier de l'armée de terre;Guillon;;0;Pickup;3.0;6;dev_express;10/01/2022;QV7076349;Inconnu;Ancerville;Non
517596063;F;concepteur de niveaux de jeu web;Rey Weber S.A.;72838;0;Minivan;1.0;1;dev_express;30/03/2022;XG7081948;[60k€, 100k€];Évry;Non
81476515;F;technicien en traitement des déchets;Barbe;64599;2;Van;;1;dev_express;07/05/2022;SR7096062;[60k€, 100k€];Montigny-lès-Cormeilles;Oui
16446925;F;consultant en conduite de changement;Mary;22362;0;Minivan;1.0;0;dev_express;20/05/2022;AS7109262;[20k€, 40k€];Guignicourt;Non
873711350;F;gestionnaire de contrats d'assurance;Lacroix;45931;0;Van;21.0;3;dev_integral;07/05/2022;QC7113112;[40k€, 60k€];Beaune;Non
646843657;M;statisticien en analyse sensorielle;Lelièvre;46952;0;z_SUV;1.0;0;dev_premium;04/04/2022;PN7129528;[40k€, 60k€];Saint-Brieuc-des-Iffs;Non
184765901;F;chargé d'études en valorisation agricole des déchets;Delannoy;69692;0;Sports Car;10.0;0;dev_express;04/03/2022;TH7131344;[60k€, 100k€];Thionville;Non
624628682;M;géologue modélisateur;Moreau Gomez et Fils;;0;Panel Truck;;1;dev_integral;11/02/2022;SV7141139;Inconnu;Cozes;Non
552499053;F;sage-femme;Picard;0;2;z_SUV;7.0;0;dev_premium;31/03/2022;WF7159518;Inconnu;Verdun;Oui
49408042;F;directeur de restaurant;Bourdon SARL;138942;0;Van;1.0;0;dev_express;26/01/2022;OK7168386;[100k€, 150k€];Paris;Non
507552592;M;auditeur qualité;Louis S.A.R.L.;;4;Sports Car;1.0;2;dev_integral;13/02/2022;NA7176791;Inconnu;Pau;Oui
449101300;M;conseiller espace info-énergie;Schneider;95713;0;Pickup;17.0;0;dev_premium;15/01/2022;UE7181233;[60k€, 100k€];Avignon;Non
513474624;M;responsable e-CRM;Millet;70198;0;Panel Truck;9.0;0;dev_integral;23/02/2022;WY7197484;[60k€, 100k€];Moncontour;Non
240336746;F;staffeur-ornemaniste;Moulin Lecomte SA;86232;2;z_SUV;15.0;0;dev_integral;21/03/2022;HL7206797;[60k€, 100k€];Montigny-lès-Vesoul;Oui
610834268;M;dépanneur en électroménager;Leclerc;122086;0;Sports Car;11.0;0;dev_integral;29/04/2022;PI7219661;[100k€, 150k€];Vétrigne;Non
374284502;M;agent de développement touristique;Pascal;0;0;z_SUV;9.0;0;dev_express;07/03/2022;GX7223165;Inconnu;Boulogne-sur-Mer;Non
988854727;M;architecte d'intérieur;Paris S.A.;16976;4;z_SUV;5.0;0;dev_express;29/05/2022;EA7232144;[0, 20k€];Dorceau;Oui
824623191;M;auxiliaire spécialisé vétérinaire;Baron Guillou S.A.S.;;2;Minivan;1.0;2;dev_express;10/03/2022;BX7241290;Inconnu;Saint-Hilaire-de-Voust;Oui
204838758;M;conseiller en assurances;Maréchal Poulain SARL;6876;4;Minivan;11.0;2;dev_express;08/02/2022;TU7255761;[0, 20k€];Noyon;Oui
807382773;F;électricien installateur installatrice;Da Costa Paul S.A.;51303;0;Van;11.0;8;dev_integral;11/04/2022;CM7269874;[40k€, 60k€];Saint-Amand-Montrond;Non
953853762;M;assistant commercial commerciale;Regnier S.A.;;0;Van;9.0;0;dev_integral;26/05/2022;WF7273125;Inconnu;Briançon;Non
763745844;M;anatomiste;Joly SARL;75188;2;z_SUV;6.0;4;dev_express;18/04/2022;MG7289982;[60k€, 100k€];Bourg-la-Reine;Oui
544601009;F;agent d'escale;Besnard;52932;0;Pickup;17.0;0;dev_express;19/02/2022;TV7297165;[40k€, 60k€];Bar-le-Duc;Non
265777754;F;professeur des écoles des écoles;Peron;56828;0;Sports Car;9.0;3;dev_integral;12/04/2022;ZJ7301715;[40k€, 60k€];Chambolle-Musigny;Non
533341484;M;chef de projet éolien;Charpentier;32838;4;Pickup;3.0;0;dev_integral;17/04/2022;HV7316810;[20k€, 40k€];Reims;Oui
761549990;M;maraîcher;Bernard Lévêque S.A.;;3;Minivan;7.0;4;dev_integral;23/03/2022;OF7326934;Inconnu;Amfreville;Oui
124334242;M;assistant de service social;Salmon Marchal SA;73242;0;z_SUV;14.0;4;dev_integral;05/02/2022;SF7331471;[60k€, 100k€];Dampierre;Non
367581939;F;syndic de copropriété;Roux et Fils;46671;3;Minivan;;0;dev_premium;26/03/2022;GT7349227;[40k€, 60k€];Fourques;Oui
526071798;F;spécialiste des affaires réglementaires en chimie;Dubois;103328;0;Van;10.0;3;dev_integral;18/04/2022;BR7355345;[100k€, 150k€];Canet-en-Roussillon;Non
302592534;M;géomètre-topographe;Dumont;;0;Minivan;1.0;1;dev_integral;01/03/2022;QW7363638;Inconnu;Pierrelatte;Non
869119576;M;chargé hygiène sécurité environnement (HSE);Julien Simon SARL;53758;0;Sports Car;1.0;0;dev_integral;30/01/2022;CL7379378;[40k€, 60k€];Couzeix;Non
55839290;F;conducteur de machines à imprimer;Breton SARL;16071;3;z_SUV;1.0;6;dev_express;02/02/2022;AG7385123;[0, 20k€];Viriat;Oui
947448833;M;directeur de création;Leclercq;89065;3;Minivan;6.0;0;dev_integral;08/04/2022;LC7398816;[60k€, 100k€];Songy;Oui
195551579;F;directeur d'office de tourisme;Camus;59961;0;Panel Truck;1.0;4;dev_express;01/04/2022;SH7401629;[40k€, 60k€];Cébazat;Non
119377306;M;ascensoriste;Pelletier;46420;0;z_SUV;1.0;0;dev_premium;07/01/2022;FA7414934;[40k€, 60k€];Saint-Égrève;Non
156257492;F;machiniste-constructeur ou plateau;Nguyen;127504;2;z_SUV;14.0;3;dev_integral;06/05/2022;WX7428463;[100k€, 150k€];Seyssinet-Pariset;Oui
672049450;M;secrétaire d'édition;Fleury;97713;0;Van;9.0;2;dev_premium;26/05/2022;YP7435237;[60k€, 100k€];Villeneuve;Non
409866880;M;conseiller en assurances;Morel;0;3;z_SUV;1.0;0;dev_integral;09/03/2022;HU7447850;Inconnu;L'Arbresle;Oui
357800314;M;ethnologue;Coulon Marin SA;61798;2;Van;10.0;3;dev_integral;04/02/2022;BJ7454726;[60k€, 100k€];Damigny;Oui
69206496;M;économiste de la construction;Brunet;98128;2;Minivan;9.0;3;dev_express;30/03/2022;NY7464664;[60k€, 100k€];Paroy-sur-Tholon;Oui
295796026;M;salesman;Pages S.A.R.L.;31269;0;Minivan;1.0;0;dev_integral;05/01/2022;BW7474974;[20k€, 40k€];Calais;Non
7884893;M;sapeur-pompier;Neveu;56447;0;Minivan;8.0;0;dev_express;13/03/2022;JW7481424;[40k€, 60k€];Saint-Florent-sur-Cher;Non
576805641;M;ingénieur d'application;Lopes Martins SA;0;1;z_SUV;12.0;0;dev_integral;13/04/2022;LZ7496137;Inconnu;Gignac-la-Nerthe;Oui
764869450;M;gardien de la paix;Imbert;113486;3;Minivan;14.0;1;dev_express;03/05/2022;GE7506597;[100k€, 150k€];Rebeuville;Oui
459294600;F;brodeur;Chauvet;76778;0;z_SUV;5.0;5;dev_express;10/03/2022;YB7519919;[60k€, 100k€];Hagetmau;Non
526733042;M;conducteur de travaux  agricoles;Dias;109258;0;z_SUV;8.0;0;dev_integral;19/03/2022;HF7527440;[100k€, 150k€];Narbonne;Non
929031390;M;ingénieur forage;Pichon;23048;1;Pickup;9.0;3;dev_integral;12/05/2022;WN7532932;[20k€, 40k€];Saint-Bohaire;Oui
959710460;M;comédien;Potier Hamel S.A.S.;36504;0;z_SUV;3.0;4;dev_express;19/04/2022;SI7543837;[20k€, 40k€];Pamiers;Non
372087945;F;ingénieur production en aéronautique;Lagarde et Fils;56946;0;Minivan;20.0;0;dev_express;09/03/2022;WJ7555890;[40k€, 60k€];Ploudalmézeau;Non
651130544;M;ingénieur procédés en chimie;Lévêque S.A.S.;217967;0;Panel Truck;9.0;1;dev_integral;30/03/2022;BW7565422;[150k€ et +];Saint-Marcel-lès-Valence;Non
699407099;M;brodeur;Hervé SARL;37694;0;Pickup;6.0;2;dev_integral;17/01/2022;BC7574647;[20k€, 40k€];Fel;Non
320947832;F;archéologue;Garcia Roy SARL;34512;1;Pickup;1.0;7;dev_express;14/04/2022;WN7584191;[20k€, 40k€];Paris;Oui
833029532;M;commerçant en alimentation;Julien;0;0;Sports Car;8.0;1;dev_premium;07/04/2022;CC7597765;Inconnu;Warcq;Non
632654621;F;officier de gendarmerie;Laine Guilbert SA;60349;0;Sports Car;10.0;1;dev_integral;26/01/2022;WO7609546;[60k€, 100k€];Saint-Maurice-de-Beynost;Non
595361871;M;développeur informatique;Mathieu SA;114506;2;Minivan;16.0;2;dev_integral;26/01/2022;PW7615484;[100k€, 150k€];Hyères;Oui
899077689;F;attaché d'administration;Coste Boulanger et Fils;100888;0;z_SUV;11.0;2;dev_integral;15/03/2022;SE7629391;[100k€, 150k€];Mériel;Non
504487073;F;préparateur en pharmacie;Legros;93064;0;z_SUV;17.0;0;dev_integral;30/05/2022;PM7632672;[60k€, 100k€];Fussy;Non
617024306;M;manager de risques;Duhamel;0;3;Pickup;1.0;2;dev_express;09/04/2022;HE7647964;Inconnu;Étouy;Oui
683103279;F;technicien automobile;Tanguy SA;35133;0;Minivan;8.0;0;dev_premium;21/05/2022;HT7654177;[20k€, 40k€];Chambray;Non
88969532;M;spécialiste de l'accessibilité numérique;Delattre;92951;3;Pickup;10.0;0;dev_integral;01/01/2022;SZ7667030;[60k€, 100k€];Amiens;Oui
833179867;M;responsable approvisionnement;Adam Delattre S.A.R.L.;90015;0;z_SUV;15.0;2;dev_express;24/02/2022;VD7671787;[60k€, 100k€];Abbeville;Non
681505223;F;intégrateur web;Baudry;134646;0;Pickup;10.0;2;dev_integral;12/01/2022;PN7686523;[100k€, 150k€];Colombes;Non
581675209;M;bactériologiste;Leleu;18631;2;Sports Car;1.0;0;dev_integral;14/01/2022;AM7691619;[0, 20k€];Lauzerte;Oui
307275145;F;consultant informatique;Dupuy SA;17839;3;Pickup;7.0;1;dev_integral;02/02/2022;LV7702679;[0, 20k€];Embrun;Oui
802236621;M;technicien en lignes haute tension;Allain Baudry S.A.;75614;0;Minivan;14.0;2;dev_integral;10/04/2022;QO7711485;[60k€, 100k€];Seyne-sur-Mer;Non
333169593;M;technicien de maintenance industrielle;Humbert Gomez S.A.;76916;0;z_SUV;5.0;4;dev_integral;28/05/2022;DG7728416;[60k€, 100k€];Brest;Non
900677342;M;conseiller d'élevage;Rousseau;55659;0;Minivan;1.0;1;dev_integral;19/05/2022;UP7735935;[40k€, 60k€];Bar;Non
277664335;F;comédien;Da Costa SA;65529;0;Minivan;9.0;0;dev_integral;05/03/2022;LP7744276;[60k€, 100k€];Nersac;Non
761425152;M;animateur de bassin versant;Renault Faure SARL;66026;0;Pickup;16.0;3;dev_express;04/01/2022;GC7759044;[60k€, 100k€];Paris;Non
681971608;M;sérigraphe;Fouquet S.A.R.L.;57615;0;Van;9.0;2;dev_integral;23/04/2022;RM7762087;[40k€, 60k€];Criel-sur-Mer;Non
3136701;M;géologue;Petit SA;45085;0;z_SUV;16.0;2;dev_integral;19/01/2022;LB7771037;[40k€, 60k€];Aulnay-sous-Bois;Non
298972738;M;responsable de plate-forme biotechnologique;Nguyen;51402;0;Pickup;19.0;0;dev_integral;14/05/2022;ES7788503;[40k€, 60k€];Boutiers-Saint-Trojan;Non
346268781;M;urbaniste;Collet;55693;0;Pickup;4.0;4;dev_integral;22/02/2022;UB7792618;[40k€, 60k€];Dombasle-sur-Meurthe;Non
210586185;F;restaurateur d'oeuvres d'art;Grégoire et Fils;88392;0;Panel Truck;17.0;0;dev_integral;24/02/2022;PY7804770;[60k€, 100k€];Troyes;Non
533429603;M;chirurgien;Seguin Roche SARL;;1;Panel Truck;12.0;0;dev_express;26/05/2022;WO7811210;Inconnu;Masseube;Oui
387872327;F;chef de projet multimédia;Noël;102658;2;z_SUV;1.0;1;dev_integral;14/01/2022;ZE7822459;[100k€, 150k€];Bidart;Oui
541204921;M;soigneur d'animaux;Bonnin Lombard S.A.;73872;0;Minivan;16.0;1;dev_premium;06/01/2022;BB7832269;[60k€, 100k€];Ychoux;Non
714146144;F;administrateur réseaux;Renaud;89240;2;z_SUV;22.0;3;dev_integral;21/01/2022;KZ7846813;[60k€, 100k€];Renaison;Oui
31185701;M;formateur d'adultes;Olivier SA;174806;0;Minivan;12.0;2;dev_integral;12/04/2022;BZ7857234;[150k€ et +];Éclaron-Braucourt-Sainte-Livière;Non
654016315;M;chargé d'études naturalistes;Grégoire et Fils;189373;0;Minivan;15.0;1;dev_premium;05/01/2022;PG7861219;[150k€ et +];Cusset;Non
883839245;M;clerc d'huissier;Dijoux;8585;0;Pickup;11.0;1;dev_integral;10/01/2022;NM7879051;[0, 20k€];Manosque;Non
751270923;F;professeur-documentaliste;Mathieu et Fils;65268;0;Minivan;1.0;0;dev_premium;08/04/2022;OX7884102;[60k€, 100k€];Monsempron-Libos;Non
621566024;M;architecte produit industriel;Peron Blanchet S.A.S.;88233;0;Pickup;15.0;3;dev_integral;30/03/2022;FW7896170;[60k€, 100k€];Saint-Just;Non
877963843;M;substitut du procureur;Rousset S.A.S.;60829;0;Panel Truck;16.0;0;dev_express;12/04/2022;UR7901653;[60k€, 100k€];Quimper;Non
702221350;F;vendeur en animalerie;Lefort;68958;0;Minivan;1.0;1;dev_integral;15/03/2022;XJ7916287;[60k€, 100k€];Bormes-les-Mimosas;Non
582259166;F;psychologue de l'Éducation nationale spécialité éducation, développement et apprentissages;Courtois SARL;9785;2;z_SUV;1.0;4;dev_integral;12/03/2022;NU7927744;[0, 20k€];Grilly;Oui
269708952;M;diététicien;Hoarau SARL;59603;0;Pickup;17.0;1;dev_integral;14/03/2022;NG7934024;[40k€, 60k€];Ghisonaccia;Non
588735599;M;responsable de fabrication en chimie;Regnier;42393;2;Van;13.0;0;dev_integral;09/01/2022;DZ7941137;[40k€, 60k€];Châteauroux;Oui
466393960;M;chargé de recherche et développement déchets;Jourdan;;0;z_SUV;7.0;1;dev_express;27/02/2022;PE7956832;Inconnu;Penne-sur-Huveaune;Non
863684199;F;conseiller en économie sociale et familiale;Renard Laroche SARL;10359;2;z_SUV;10.0;0;dev_premium;02/02/2022;OU7961775;[0, 20k€];Bessancourt;Oui
833854179;M;directeur de création;Parent Jacquot S.A.R.L.;79951;0;Sports Car;1.0;0;dev_express;06/03/2022;KK7972479;[60k€, 100k€];Chaumont;Non
490269648;M;gardien de police municipale;Da Costa SA;50112;0;Minivan;12.0;0;dev_express;06/01/2022;VQ7985512;[40k€, 60k€];Château-Arnoux-Saint-Auban;Non
845296243;F;électromécanicien en remontées mécaniques;Clément;10951;0;z_SUV;9.0;0;dev_integral;03/04/2022;PS7992309;[0, 20k€];Maîche;Non
842349966;F;chargé d'études naturalistes;Weber SARL;139801;3;Minivan;10.0;0;dev_integral;30/04/2022;HY8005833;[100k€, 150k€];Fleurance;Oui
585866711;M;chargé de communication interne;Guibert;93474;0;Pickup;13.0;0;dev_integral;19/03/2022;UR8016400;[60k€, 100k€];Cournon-d'Auvergne;Non
672745912;F;libraire;Daniel et Fils;41301;0;Minivan;9.0;0;dev_express;24/01/2022;GJ8029108;[40k€, 60k€];Plouzévédé;Non
588766853;F;cordonnier;Lévy;6607;3;Minivan;1.0;0;dev_integral;23/02/2022;US8039722;[0, 20k€];Montesson;Oui
543547880;M;conducteur de machines à papier;Lambert S.A.S.;0;3;Sports Car;8.0;7;dev_integral;17/05/2022;RN8042529;Inconnu;Prayssac;Oui
873076961;F;actuaire;Marchal;;0;Van;1.0;4;dev_express;06/03/2022;KN8056241;Inconnu;Limas;Non
431450641;F;agent de propreté urbaine;Gautier;4716;0;Pickup;1.0;1;dev_integral;13/03/2022;LB8063195;[0, 20k€];Grigny;Non
319577550;M;responsable de projets culturels;Guibert;;3;z_SUV;10.0;0;dev_premium;10/02/2022;BG8079139;Inconnu;Gensac-la-Pallue;Oui
213470988;F;technicien packaging;Gilbert;;0;z_SUV;16.0;0;dev_integral;16/01/2022;AR8083270;Inconnu;Mériel;Non
478592104;M;technicien céramiste;Martin Louis SA;33087;0;Panel Truck;11.0;6;dev_express;19/05/2022;IR8093480;[20k€, 40k€];Chelles;Non
120982530;M;commissaire-priseur;Roger;182620;2;z_SUV;18.0;2;dev_express;18/04/2022;BV8101198;[150k€ et +];Alençon;Oui
398088595;M;viticulteur;Lopez et Fils;11677;2;z_SUV;5.0;2;dev_integral;13/01/2022;DY8112781;[0, 20k€];Dijon;Oui
916886261;M;chef de projet sites et sols pollués;Rocher Delannoy S.A.;61441;0;Panel Truck;1.0;0;dev_integral;28/05/2022;BE8129435;[60k€, 100k€];Ajaccio;Non
982415908;F;directeur de magasin à grande surface;Lebon Marion S.A.;71869;0;Panel Truck;15.0;0;dev_express;28/03/2022;LU8132451;[60k€, 100k€];Saint-Gilles;Non
233696411;F;menuisier;Mallet;47937;2;Minivan;3.0;1;dev_integral;15/03/2022;DZ8142289;[40k€, 60k€];Paris;Oui
890494842;M;ingénieur du son;Léger;0;3;Pickup;7.0;0;dev_integral;10/03/2022;XJ8156335;Inconnu;Perrière;Oui
613258442;M;informaticien industriel industrielle;Mercier;71600;2;z_SUV;5.0;4;dev_express;20/01/2022;CV8162198;[60k€, 100k€];Mornac;Oui
667450590;F;gouvernant;Coste;61105;0;Minivan;22.0;0;dev_integral;09/04/2022;IE8177751;[60k€, 100k€];Roquefort-les-Pins;Non
477432531;M;aide-soignant;Royer;99175;0;Pickup;21.0;1;dev_premium;05/03/2022;NE8187159;[60k€, 100k€];Ardentes;Non
110229597;M;responsable d'élevage agricole;Daniel Rémy S.A.R.L.;88137;3;Van;14.0;0;dev_premium;09/04/2022;ZC8195230;[60k€, 100k€];Vougy;Oui
164287398;F;chef de produit touristique;Camus Meunier SARL;36436;3;Pickup;1.0;5;dev_integral;16/02/2022;FG8209280;[20k€, 40k€];Paris;Oui
35225506;M;conducteur routier routière;Étienne;17949;3;Minivan;10.0;6;dev_integral;06/04/2022;MG8212228;[0, 20k€];Petersbach;Oui
689906306;F;conservateur du patrimoine;Brunet;87083;0;Van;11.0;4;dev_express;23/03/2022;QX8221078;[60k€, 100k€];Carcassonne;Non
849635969;F;ingénieur en construction navale;Grégoire Leblanc S.A.S.;30415;2;z_SUV;1.0;3;dev_express;25/01/2022;SD8237645;[20k€, 40k€];Yvré-l'Évêque;Oui
862235931;F;garde à cheval;Louis;0;4;z_SUV;7.0;1;dev_express;21/01/2022;ZP8242016;Inconnu;Sainte-Radegonde;Oui
669026566;M;assistant de service social;Maillet et Fils;141177;2;Minivan;15.0;8;dev_integral;27/01/2022;XV8257122;[100k€, 150k€];Mignaloux-Beauvoir;Oui
225153231;M;charpentier métallique;Le Goff SARL;0;4;z_SUV;1.0;9;dev_integral;22/04/2022;FF8261134;Inconnu;Saint-Joseph;Oui
234402670;M;conseiller espace info-énergie;Martin Lelièvre S.A.;111343;0;z_SUV;17.0;0;dev_express;13/03/2022;PD8276572;[100k€, 150k€];Savigny-lès-Beaune;Non
370978438;F;responsable e-CRM;Philippe;176648;0;Van;8.0;4;dev_premium;15/01/2022;ZE8288545;[150k€ et +];Neuville-Chant-d'Oisel;Non
278452834;F;acheteur;Lombard;;0;Minivan;15.0;3;dev_express;24/02/2022;HO8292496;Inconnu;Flagnac;Non
55524164;F;régisseur général générale cinéma;Paul;99424;0;Minivan;1.0;0;dev_integral;27/03/2022;HK8306714;[60k€, 100k€];Vaulnaveys-le-Haut;Non
637927739;M;salesman;Petitjean;49856;0;Van;10.0;0;dev_express;02/04/2022;XJ8318528;[40k€, 60k€];Sens;Non
688694531;F;chef d'exploitation des remontées mécaniques;Hernandez;36273;0;Minivan;1.0;1;dev_integral;18/02/2022;US8321282;[20k€, 40k€];Saint-Julien-Mont-Denis;Non
967096094;M;gérant de portefeuille;Riou;60589;3;z_SUV;7.0;2;dev_integral;17/04/2022;NC8339428;[60k€, 100k€];Fresse;Oui
87335150;F;moniteur d'activités équestres;Lambert;28207;0;Pickup;;3;dev_express;20/05/2022;UB8344299;[20k€, 40k€];Saint-Vaury;Non
401624808;F;pisteur secouriste;Becker;13077;0;z_SUV;1.0;0;dev_integral;29/01/2022;LT8358228;[0, 20k€];Bresles;Non
934611742;M;charpentier métallique;Carpentier;;0;z_SUV;7.0;3;dev_express;01/05/2022;EU8361986;Inconnu;Pont-Saint-Esprit;Non
75962232;M;chercheur en chimie;Payet S.A.;0;0;z_SUV;1.0;4;dev_premium;02/05/2022;DE8377933;Inconnu;Souvigny;Non
853147285;F;militaire technicien de l'air (MTA);De Sousa;92192;0;Van;17.0;4;dev_express;22/04/2022;NY8386377;[60k€, 100k€];Montélier;Non
886732326;M;guide-conférencier;Allard;77658;0;z_SUV;18.0;7;dev_integral;24/01/2022;WN8395064;[60k€, 100k€];Marsillargues;Non
228483753;M;responsable assurance qualité;Leclercq;172109;0;Pickup;9.0;0;dev_premium;23/02/2022;UO8406688;[150k€ et +];Rouxeville;Non
385007994;F;géologue modélisateur;Collet;67399;0;Van;1.0;4;dev_premium;22/05/2022;ML8413063;[60k€, 100k€];Reims;Non
868843430;F;gendarme;Lebrun S.A.R.L.;24498;1;z_SUV;1.0;0;dev_vip;17/03/2022;JL8423407;[20k€, 40k€];Magnanville;Oui
142700967;F;ingénieur essais;Buisson Boyer SARL;95152;0;Panel Truck;10.0;0;dev_express;04/04/2022;CC8431660;[60k€, 100k€];Tarbes;Non
704518517;M;formulateur;Raymond;23672;0;Minivan;4.0;4;dev_integral;01/05/2022;FY8448788;[20k€, 40k€];Saint-Cricq;Non
139477422;F;gérant de portefeuille;Louis;24469;2;Panel Truck;6.0;4;dev_integral;02/05/2022;TJ8455261;[20k€, 40k€];Châteauvillain;Oui
414075321;F;juriste en droit social;Camus Martin S.A.R.L.;115960;1;Pickup;7.0;0;dev_integral;28/03/2022;QL8466536;[100k€, 150k€];Suresnes;Oui
606846426;F;boucher;Jean;174993;0;Panel Truck;12.0;1;dev_integral;19/05/2022;WH8473968;[150k€ et +];Ménitré;Non
375690054;M;chargé de production;Laporte;27652;0;Van;6.0;0;dev_express;14/05/2022;OB8486468;[20k€, 40k€];Paris;Non
211999932;F;ingénieur matériaux;Joseph Chauvin SA;126762;1;z_SUV;13.0;0;dev_premium;06/05/2022;EM8491085;[100k€, 150k€];Romorantin-Lanthenay;Oui
153772160;M;expert immobilier immobilier;Grenier Imbert SA;41952;0;Pickup;10.0;2;dev_premium;25/04/2022;GP8507426;[40k€, 60k€];Bagnoles-de-l'Orne;Non
689058670;F;"ingénieur recherche et développement (R&amp;D) en agroéquipement";Fournier Lebon et Fils;49564;0;z_SUV;13.0;6;dev_premium;18/03/2022;SM8517174;[40k€, 60k€];Sanry-lès-Vigy;Non
965145602;F;professeur des écoles des écoles;Jacob;213892;0;Minivan;17.0;0;dev_integral;15/04/2022;QB8521062;[150k€ et +];Villacerf;Non
191463960;F;spécialiste des affaires réglementaires en chimie;Lemaire Rocher et Fils;145319;0;Pickup;9.0;0;dev_premium;20/01/2022;SR8531227;[100k€, 150k€];Cognac;Non
551754915;F;opérateur de raffinerie;Gallet Menard S.A.;;0;z_SUV;9.0;4;dev_vip;14/03/2022;WD8549221;Inconnu;Bourges;Non
808472993;M;expert bilan carbone;Lévêque S.A.R.L.;50593;0;Sports Car;12.0;3;dev_express;08/01/2022;PY8555082;[40k€, 60k€];Serres;Non
251910175;F;modéliste;Bertrand;0;3;Sports Car;6.0;0;dev_integral;21/04/2022;QL8566708;Inconnu;Boutenac;Oui
915078478;F;maître d'hôtel;Perrot;49657;0;z_SUV;;4;dev_premium;19/02/2022;HK8572355;[40k€, 60k€];Bourg-Saint-Andéol;Non
319310046;M;décorateur;Gros S.A.;51120;1;Panel Truck;8.0;2;dev_integral;04/04/2022;CR8581930;[40k€, 60k€];Samer;Oui
924192681;M;fleuriste;Raymond;110007;2;z_SUV;6.0;4;dev_premium;17/01/2022;NP8596172;[100k€, 150k€];Saint-Momelin;Oui
691605714;F;assistant en architecture;Marchal et Fils;197493;0;Panel Truck;12.0;5;dev_express;14/01/2022;ZJ8603524;[150k€ et +];Cernay;Non
770698930;M;orfèvre;Dupuis;135523;0;Van;13.0;4;dev_integral;01/02/2022;TQ8615073;[100k€, 150k€];Valensole;Non
527087402;F;attaché de presse;Meyer;55447;0;z_SUV;1.0;0;dev_integral;03/04/2022;KV8622245;[40k€, 60k€];Saint-Dizier;Non
880652778;F;ingénieur procédés en chimie;Fernandes Seguin S.A.S.;36751;0;Minivan;15.0;5;dev_integral;25/02/2022;CR8635943;[20k€, 40k€];Champagney;Non
104793760;M;gardien de police municipale;Lecoq;15385;3;z_SUV;5.0;0;dev_express;14/05/2022;CS8642551;[0, 20k€];Crau;Oui
752768207;M;administrateur de biens;Rocher S.A.S.;21484;0;Pickup;1.0;2;dev_express;01/02/2022;JF8652460;[20k€, 40k€];Castelsarrasin;Non
871732998;F;magasinier cariste;Blanc;176866;0;Minivan;16.0;1;dev_premium;09/02/2022;JJ8662386;[150k€ et +];Sainte-Soulle;Non
462280428;M;directeur artistique;Bertin;72641;4;Pickup;9.0;3;dev_integral;13/01/2022;MA8677442;[60k€, 100k€];Vitré;Oui
192744071;M;paysagiste;Costa;62483;0;z_SUV;8.0;0;dev_express;14/05/2022;FX8682078;[60k€, 100k€];Bégude-de-Mazenc;Non
37965490;F;mécanicien bateaux;Lévêque;75386;0;z_SUV;;3;dev_premium;27/01/2022;WQ8693001;[60k€, 100k€];Nevers;Non
