Key_Finance;Date;SKU;Taxe_Statut;Onsale_Web;Price;Purchase_Price
2022-10_15813;2022-10-01;15813;taxable;1;12,8;6,41
2022-10_14773;2022-10-01;14773;taxable;1;114;52,25
2022-10_15808;2022-10-01;15808;taxable;1;27,9;14,99
2022-10_15794;2022-10-01;15794;taxable;1;52,7;26,41
2022-10_15946;2022-10-01;15946;taxable;1;10,9;5,8
2022-10_16213;2022-10-01;16213;taxable;1;5,8;2,88
2022-10_14855;2022-10-01;14855;taxable;1;19,2;10,22
2022-10_3510;2022-10-01;3510;taxable;1;176;78,25
2022-10_14827;2022-10-01;14827;taxable;1;65,9;32,35
2022-10_14089;2022-10-01;14089;taxable;1;36,9;20,02
2022-10_15283;2022-10-01;15283;taxable;1;13,2;6,55
2022-10_15629;2022-10-01;15629;taxable;1;13,5;6,63
2022-10_14647;2022-10-01;14647;taxable;1;44,6;21,89
2022-10_15036;2022-10-01;15036;taxable;1;16,9;8,3
2022-10_11467;2022-10-01;11467;taxable;1;49,5;22,01
2022-10_16504;2022-10-01;16504;taxable;1;6,8;3,51
2022-10_16537;2022-10-01;16537;taxable;1;19;9,33
2022-10_16062;2022-10-01;16062;taxable;1;21,2;11,17
2022-10_16416;2022-10-01;16416;taxable;1;16,6;8,92
2022-10_15657;2022-10-01;15657;taxable;1;18,6;9,23
2022-10_15658;2022-10-01;15658;taxable;1;23,4;11,73
2022-10_38;2022-10-01;38;taxable;1;8,6;4,22
2022-10_41;2022-10-01;41;taxable;1;41;20,12
2022-10_15399;2022-10-01;15399;taxable;1;23,8;12,54
2022-10_16283;2022-10-01;16283;taxable;1;9,9;4,86
2022-10_14570;2022-10-01;14570;taxable;1;5,2;2,74
2022-10_13313;2022-10-01;13313;taxable;1;18,5;9,46
2022-10_16041;2022-10-01;16041;taxable;1;42,6;22,01
2022-10_15678;2022-10-01;15678;taxable;1;27,9;15,14
2022-10_16034;2022-10-01;16034;taxable;1;54,8;28,6
2022-10_16120;2022-10-01;16120;taxable;1;12,6;6,31
2022-10_14092;2022-10-01;14092;taxable;1;33,2;17,84
2022-10_15444;2022-10-01;15444;taxable;1;23,4;12,21
2022-10_14950;2022-10-01;14950;taxable;1;12,7;6,82
2022-10_15621;2022-10-01;15621;taxable;1;21,7;11,66
2022-10_11862;2022-10-01;11862;taxable;1;60;30,07
2022-10_1662;2022-10-01;1662;taxable;1;49;27,73
2022-10_807;2022-10-01;807;taxable;1;52,9;27,88
2022-10_13217;2022-10-01;13217;taxable;1;77,4;39,59
2022-10_15032;2022-10-01;15032;taxable;1;14,1;7,65
2022-10_12366;2022-10-01;12366;taxable;1;25;12,79
2022-10_16166;2022-10-01;16166;taxable;1;24;13,02
2022-10_11225;2022-10-01;11225;taxable;1;49,5;28,59
2022-10_16323;2022-10-01;16323;taxable;1;14,1;6,92
2022-10_13567;2022-10-01;13567;taxable;1;17,4;8,99
2022-10_16003;2022-10-01;16003;taxable;1;10,7;5,53
2022-10_16539;2022-10-01;16539;taxable;1;15,4;7,56
2022-10_19820;2022-10-01;19820;taxable;1;58;30,27
2022-10_7818;2022-10-01;7818;taxable;1;49;30,01
2022-10_13379;2022-10-01;13379;taxable;1;12,5;6,46
2022-10_14712;2022-10-01;14712;taxable;1;43,5;22,7
2022-10_15933;2022-10-01;15933;taxable;1;7,1;3,56
2022-10_14184;2022-10-01;14184;taxable;1;27,9;13,69
2022-10_16063;2022-10-01;16063;taxable;1;20,8;10,75
2022-10_14429;2022-10-01;14429;taxable;1;24;12,77
2022-10_13910;2022-10-01;13910;taxable;1;26,6;14,29
2022-10_16024;2022-10-01;16024;taxable;1;7,6;3,77
2022-10_14090;2022-10-01;14090;taxable;1;34,8;17,8
2022-10_15860;2022-10-01;15860;taxable;1;12,9;7
2022-10_15261;2022-10-01;15261;taxable;1;12,6;6,77
2022-10_14561;2022-10-01;14561;taxable;1;11,1;5,68
2022-10_15227;2022-10-01;15227;taxable;1;57;25,08
2022-10_12641;2022-10-01;12641;taxable;1;59;28,39
2022-10_16068;2022-10-01;16068;taxable;1;27,7;14,6
2022-10_16096;2022-10-01;16096;taxable;1;23,5;12,02
2022-10_14797;2022-10-01;14797;taxable;1;46;24,72
2022-10_12476;2022-10-01;12476;taxable;1;31,7;17,2
2022-10_16304;2022-10-01;16304;taxable;1;6,5;3,53
2022-10_15737;2022-10-01;15737;taxable;1;11,3;5,55
2022-10_12494;2022-10-01;12494;taxable;1;35,3;18,06
2022-10_16281;2022-10-01;16281;taxable;1;18,4;9,22
2022-10_16578;2022-10-01;16578;taxable;1;39,1;19,19
2022-10_15770;2022-10-01;15770;taxable;1;13,5;6,63
2022-10_14802;2022-10-01;14802;taxable;1;41;20,76
2022-10_15850;2022-10-01;15850;taxable;1;11,9;6,03
2022-10_16159;2022-10-01;16159;taxable;1;8,5;4,57
2022-10_15704;2022-10-01;15704;taxable;1;44;22,28
2022-10_15839;2022-10-01;15839;taxable;1;15,5;8,25
2022-10_13052;2022-10-01;13052;taxable;1;46;23,53
2022-10_15375;2022-10-01;15375;taxable;1;11,6;5,81
2022-10_15486;2022-10-01;15486;taxable;1;13,4;6,65
2022-10_15875;2022-10-01;15875;taxable;1;19;10,31
2022-10_15659;2022-10-01;15659;taxable;1;31,5;16,93
2022-10_16295;2022-10-01;16295;taxable;1;5,8;3,12
2022-10_15178;2022-10-01;15178;taxable;1;34,4;18,13
2022-10_16005;2022-10-01;16005;taxable;1;16,45;8,07
2022-10_15329;2022-10-01;15329;taxable;1;57;29,74
2022-10_14366;2022-10-01;14366;taxable;1;7,4;3,75
2022-10_15307;2022-10-01;15307;taxable;1;8,5;4,17
2022-10_15773;2022-10-01;15773;taxable;1;28,4;14,53
2022-10_13854;2022-10-01;13854;taxable;1;77;47,16
2022-10_13073;2022-10-01;13073;taxable;1;71,7;36,3
2022-10_14941;2022-10-01;14941;taxable;1;20,35;10,3
2022-10_16132;2022-10-01;16132;taxable;1;7,4;3,98
2022-10_13627;2022-10-01;13627;taxable;1;16,4;8,3
2022-10_14736;2022-10-01;14736;taxable;1;44,5;22,3
2022-10_14955;2022-10-01;14955;taxable;1;25;12,4
2022-10_15656;2022-10-01;15656;taxable;1;38;19,24
2022-10_16066;2022-10-01;16066;taxable;1;69,8;36,06
2022-10_15162;2022-10-01;15162;taxable;1;20,4;10,22
2022-10_16045;2022-10-01;16045;taxable;1;7,7;4,14
2022-10_16529;2022-10-01;16529;taxable;1;13,5;6,91
2022-10_14580;2022-10-01;14580;taxable;1;64,9;34,54
2022-10_15310;2022-10-01;15310;taxable;1;8,6;4,22
2022-10_15747;2022-10-01;15747;taxable;1;16,7;8,46
2022-10_12881;2022-10-01;12881;taxable;1;43,9;22,23
2022-10_16119;2022-10-01;16119;taxable;1;55,4;29,77
2022-10_13914;2022-10-01;13914;taxable;1;112;68,6
2022-10_15526;2022-10-01;15526;taxable;1;19,8;10,43
2022-10_15764;2022-10-01;15764;taxable;1;24,4;12,1
2022-10_15378;2022-10-01;15378;taxable;1;22,1;10,96
2022-10_15864;2022-10-01;15864;taxable;1;38,6;19,74
2022-10_16046;2022-10-01;16046;taxable;1;51;27,14
2022-10_11996;2022-10-01;11996;taxable;1;45;27,04
2022-10_13662;2022-10-01;13662;taxable;1;16,3;8,51
2022-10_16011;2022-10-01;16011;taxable;1;22,8;11,54
2022-10_15776;2022-10-01;15776;taxable;1;27,9;14,85
2022-10_15967;2022-10-01;15967;taxable;1;20,8;10,42
2022-10_14800;2022-10-01;14800;taxable;1;35;17,54
2022-10_15787;2022-10-01;15787;taxable;1;12,6;6,64
2022-10_19816;2022-10-01;19816;taxable;1;71,6;38,47
2022-10_1360;2022-10-01;1360;taxable;1;29,5;17,55
2022-10_14897;2022-10-01;14897;taxable;1;42;20,62
2022-10_13215;2022-10-01;13215;taxable;1;71,5;35,83
2022-10_11669;2022-10-01;11669;taxable;1;56,3;30,54
2022-10_8365;2022-10-01;8365;taxable;1;10,3;5,06
2022-10_15180;2022-10-01;15180;taxable;1;29,7;15,04
2022-10_15660;2022-10-01;15660;taxable;1;49;25,06
2022-10_15766;2022-10-01;15766;taxable;1;15,4;7,72
2022-10_15812;2022-10-01;15812;taxable;1;13;6,52
2022-10_16013;2022-10-01;16013;taxable;1;16,4;8,13
2022-10_304;2022-10-01;304;taxable;1;39;24,86
2022-10_15480;2022-10-01;15480;taxable;1;26,5;13,97
2022-10_14395;2022-10-01;14395;taxable;1;53,2;26,11
2022-10_14323;2022-10-01;14323;taxable;1;57;29,74
2022-10_16229;2022-10-01;16229;taxable;1;16,9;8,3
2022-10_15923;2022-10-01;15923;taxable;1;56,4;30,6
2022-10_16565;2022-10-01;16565;taxable;1;20,2;10,54
2022-10_13647;2022-10-01;13647;taxable;1;21;11,18
2022-10_14604;2022-10-01;14604;taxable;1;31;15,86
2022-10_16296;2022-10-01;16296;taxable;1;17;8,78
2022-10_16239;2022-10-01;16239;taxable;1;9,1;4,84
2022-10_15338;2022-10-01;15338;taxable;1;12,9;6,53
2022-10_15958;2022-10-01;15958;taxable;1;7;3,44
2022-10_14751;2022-10-01;14751;taxable;1;12;6,45
2022-10_11668;2022-10-01;11668;taxable;1;88,4;44,3
2022-10_11847;2022-10-01;11847;taxable;1;43;21,55
2022-10_12599;2022-10-01;12599;taxable;1;16,7;8,97
2022-10_16527;2022-10-01;16527;taxable;1;12,5;6,46
2022-10_15665;2022-10-01;15665;taxable;1;17,8;9,2
2022-10_15183;2022-10-01;15183;taxable;1;35,6;18,21
2022-10_13762;2022-10-01;13762;taxable;1;10,7;5,64
2022-10_15337;2022-10-01;15337;taxable;1;20,5;11,02
2022-10_16121;2022-10-01;16121;taxable;1;25;12,4
2022-10_14474;2022-10-01;14474;taxable;1;14,3;7,02
2022-10_802;2022-10-01;802;taxable;1;39,6;21,07
2022-10_11997;2022-10-01;11997;taxable;1;62,1;38,04
2022-10_15940;2022-10-01;15940;taxable;1;225;137,81
2022-10_15146;2022-10-01;15146;taxable;1;13,4;7,13
2022-10_13072;2022-10-01;13072;taxable;1;14,05;6,9
2022-10_16133;2022-10-01;16133;taxable;1;9,3;4,95
2022-10_14461;2022-10-01;14461;taxable;1;40,2;19,94
2022-10_14805;2022-10-01;14805;taxable;1;102,3;51,8
2022-10_15730;2022-10-01;15730;taxable;1;18,7;9,37
2022-10_8193;2022-10-01;8193;taxable;1;15,4;8,12
2022-10_15748;2022-10-01;15748;taxable;1;30,8;16,07
2022-10_15004;2022-10-01;15004;taxable;1;18,2;9,22
2022-10_15202;2022-10-01;15202;taxable;1;15,2;7,93
2022-10_16069;2022-10-01;16069;taxable;1;14,7;7,97
2022-10_15300;2022-10-01;15300;taxable;1;20,8;10,64
2022-10_15952;2022-10-01;15952;taxable;1;20,1;10,9
2022-10_15434;2022-10-01;15434;taxable;1;19;10,31
2022-10_11585;2022-10-01;11585;taxable;1;49,5;23,6
2022-10_16180;2022-10-01;16180;taxable;1;14,4;7,81
2022-10_12203;2022-10-01;12203;taxable;1;26,9;14,59
2022-10_15887;2022-10-01;15887;taxable;1;69;34,22
2022-10_15342;2022-10-01;15342;taxable;1;17,9;9,34
2022-10_15753;2022-10-01;15753;taxable;1;17,9;9,71
2022-10_15325;2022-10-01;15325;taxable;1;41,2;21,71
2022-10_15927;2022-10-01;15927;taxable;1;16,7;8,28
2022-10_13659;2022-10-01;13659;taxable;1;12,8;6,94
2022-10_15403;2022-10-01;15403;taxable;1;9,6;4,96
2022-10_15949;2022-10-01;15949;taxable;1;10,7;5,31
2022-10_13460;2022-10-01;13460;taxable;1;16,6;8,32
2022-10_8463;2022-10-01;8463;taxable;1;59,6;30,18
2022-10_15414;2022-10-01;15414;taxable;1;11,3;5,96
2022-10_16043;2022-10-01;16043;taxable;1;19,3;10,27
2022-10_7033;2022-10-01;7033;taxable;1;42,2;25,85
2022-10_15745;2022-10-01;15745;taxable;1;40,5;20,51
2022-10_15072;2022-10-01;15072;taxable;1;121;63,14
2022-10_15382;2022-10-01;15382;taxable;1;100;52,7
2022-10_14302;2022-10-01;14302;taxable;1;6,8;3,48
2022-10_15951;2022-10-01;15951;taxable;1;24,5;12,41
2022-10_14241;2022-10-01;14241;taxable;1;57,6;30,36
2022-10_11258;2022-10-01;11258;taxable;1;13,1;8,43
2022-10_15531;2022-10-01;15531;taxable;1;24,4;12,86
2022-10_15857;2022-10-01;15857;taxable;1;19,8;9,72
2022-10_16022;2022-10-01;16022;taxable;1;18;9,77
2022-10_16028;2022-10-01;16028;taxable;1;13,6;7,03
2022-10_15941;2022-10-01;15941;taxable;1;12,7;6,76
2022-10_16237;2022-10-01;16237;taxable;1;29;15,13
2022-10_15663;2022-10-01;15663;taxable;1;15,8;8,33
2022-10_15845;2022-10-01;15845;taxable;1;49,9;27,07
2022-10_16230;2022-10-01;16230;taxable;1;16,3;8
2022-10_16501;2022-10-01;16501;taxable;1;23,2;11,99
2022-10_15280;2022-10-01;15280;taxable;1;12,9;6,93
2022-10_16472;2022-10-01;16472;taxable;1;74,5;39,65
2022-10_16276;2022-10-01;16276;taxable;1;12,8;6,28
2022-10_14100;2022-10-01;14100;taxable;1;40,7;21,87
2022-10_15533;2022-10-01;15533;taxable;1;37,2;18,64
2022-10_15859;2022-10-01;15859;taxable;1;24,3;12,93
2022-10_14099;2022-10-01;14099;taxable;1;27,3;13,82
2022-10_13959;2022-10-01;13959;taxable;1;24,6;12,71
2022-10_15613;2022-10-01;15613;taxable;1;25,9;12,98
2022-10_14504;2022-10-01;14504;taxable;1;25;20,83333333
2022-10_15149;2022-10-01;15149;taxable;1;50,1;24,59
2022-10_14977;2022-10-01;14977;taxable;1;18,3;9,93
2022-10_14676;2022-10-01;14676;taxable;1;17,8;9,56
2022-10_15339;2022-10-01;15339;taxable;1;23;12,48
2022-10_16160;2022-10-01;16160;taxable;1;11,5;6,18
2022-10_15402;2022-10-01;15402;taxable;1;16,4;8,39
2022-10_15922;2022-10-01;15922;taxable;1;71,3;38,31
2022-10_15527;2022-10-01;15527;taxable;1;21,9;11,32
2022-10_15966;2022-10-01;15966;taxable;1;14,4;7,66
2022-10_15452;2022-10-01;15452;taxable;1;26,2;13,67
2022-10_14981;2022-10-01;14981;taxable;1;18,7;9,66
2022-10_12585;2022-10-01;12585;taxable;1;51,6;31
2022-10_15213;2022-10-01;15213;taxable;1;13,4;7,2
2022-10_15810;2022-10-01;15810;taxable;1;22,4;11,23
2022-10_12657;2022-10-01;12657;taxable;1;29,9;16,07
2022-10_16149;2022-10-01;16149;taxable;1;9,3;4,81
2022-10_15891;2022-10-01;15891;taxable;1;27,5;14,21
2022-10_15567;2022-10-01;15567;taxable;1;44;23,42
2022-10_14865;2022-10-01;14865;taxable;1;24,8;12,69
2022-10_15763;2022-10-01;15763;taxable;1;22,4;10,99
2022-10_15862;2022-10-01;15862;taxable;1;60,4;31,83
2022-10_14899;2022-10-01;14899;taxable;1;21,8;10,81
2022-10_16057;2022-10-01;16057;taxable;1;19,8;10,33
2022-10_15614;2022-10-01;15614;taxable;1;25,9;12,85
2022-10_9562;2022-10-01;9562;taxable;1;39;22,3
2022-10_13209;2022-10-01;13209;taxable;1;29,8;15,86
2022-10_805;2022-10-01;805;taxable;1;58,3;28,62
2022-10_531;2022-10-01;531;taxable;1;22,5;13,78
2022-10_15683;2022-10-01;15683;taxable;1;9,7;5,11
2022-10_15674;2022-10-01;15674;taxable;1;10,3;5,32
2022-10_15880;2022-10-01;15880;taxable;1;13,7;6,72
2022-10_14569;2022-10-01;14569;taxable;1;10,6;5,64
2022-10_15953;2022-10-01;15953;taxable;1;33,2;17,15
2022-10_14581;2022-10-01;14581;taxable;1;217,5;116,87
2022-10_15344;2022-10-01;15344;taxable;1;65;35,26
2022-10_798;2022-10-01;798;taxable;1;62,4;31,92
2022-10_16155;2022-10-01;16155;taxable;1;17,5;9,31
2022-10_13913;2022-10-01;13913;taxable;1;86,8;50,13
2022-10_15869;2022-10-01;15869;taxable;1;48,7;24,16
2022-10_16273;2022-10-01;16273;taxable;1;9;4,65
2022-10_6616;2022-10-01;6616;taxable;1;59,6;30,18
2022-10_14746;2022-10-01;14746;taxable;1;18,4;9,22
2022-10_16129;2022-10-01;16129;taxable;1;43,5;23,37
2022-10_15706;2022-10-01;15706;taxable;1;29,2;14,33
2022-10_14844;2022-10-01;14844;taxable;1;27,8;14,65
2022-10_15256;2022-10-01;15256;taxable;1;46,5;22,82
2022-10_15736;2022-10-01;15736;taxable;1;21,8;11,71
2022-10_15349;2022-10-01;15349;taxable;1;16,8;8,68
2022-10_15030;2022-10-01;15030;taxable;1;16,9;8,38
2022-10_15456;2022-10-01;15456;taxable;1;7,9;4,04
2022-10_15369;2022-10-01;15369;taxable;1;11;5,57
2022-10_14253;2022-10-01;14253;taxable;1;24,4;12,61
2022-10_14912;2022-10-01;14912;taxable;1;18;9,02
2022-10_13074;2022-10-01;13074;taxable;1;77,8;40,6
2022-10_16322;2022-10-01;16322;taxable;1;5,8;2,97
2022-10_12365;2022-10-01;12365;taxable;1;28;14,61
2022-10_16326;2022-10-01;16326;taxable;1;30;15,5
2022-10_15662;2022-10-01;15662;taxable;1;9,9;5,01
2022-10_30000;2022-10-01;30000;taxable;1;29,95;12,1671875
2022-10_30001;2022-10-01;30001;taxable;1;29,95;14,975
2022-10_30002;2022-10-01;30002;taxable;1;24,99;11,32359375
2022-10_30003;2022-10-01;30003;taxable;1;24,95;13,64453125
2022-10_30004;2022-10-01;30004;taxable;1;28,25;15,0078125
2022-10_30005;2022-10-01;30005;taxable;1;28,25;12,80078125
2022-10_30006;2022-10-01;30006;taxable;1;28,25;13,68359375
2022-10_30007;2022-10-01;30007;taxable;1;28,25;12,80078125
2022-10_30008;2022-10-01;30008;taxable;1;29,95;14,975
2022-10_30009;2022-10-01;30009;taxable;1;13,49;5,901875
2022-10_30010;2022-10-01;30010;taxable;1;34,49;17,245
2022-10_30011;2022-10-01;30011;taxable;1;13,49;6,95578125
2022-10_30012;2022-10-01;30012;taxable;1;13,49;6,53421875
2022-10_30013;2022-10-01;30013;taxable;1;31,95;17,47265625
2022-10_30014;2022-10-01;30014;taxable;1;31,95;12,48046875
2022-10_30015;2022-10-01;30015;taxable;1;31,95;15,975
2022-10_30016;2022-10-01;30016;taxable;1;29,95;11,69921875
2022-10_30017;2022-10-01;30017;taxable;1;29,95;12,63515625
2022-10_30018;2022-10-01;30018;taxable;1;29,95;13,103125
2022-10_30019;2022-10-01;30019;taxable;1;29,95;14,0390625
2022-10_30020;2022-10-01;30020;taxable;1;9,95;4,0421875
2022-10_30021;2022-10-01;30021;taxable;1;27,49;12,8859375
2022-10_30022;2022-10-01;30022;taxable;1;27,49;12,8859375
2022-10_30023;2022-10-01;30023;taxable;1;13,49;5,26953125
2022-10_30024;2022-10-01;30024;taxable;1;13,95;6,103125
2022-10_30025;2022-10-01;30025;taxable;1;14,49;5,8865625
2022-10_30026;2022-10-01;30026;taxable;1;8,49;3,714375
2022-10_30027;2022-10-01;30027;taxable;1;8,49;4,5103125
2022-10_30028;2022-10-01;30028;taxable;1;9,49;5,0415625
2022-10_30029;2022-10-01;30029;taxable;1;3,95;1,728125
2022-10_30030;2022-10-01;30030;taxable;1;7,95;3,2296875
2022-10_30031;2022-10-01;30031;taxable;1;9,5;3,7109375
2022-10_30032;2022-10-01;30032;taxable;1;8,49;4,11234375
2022-10_30033;2022-10-01;30033;taxable;1;8,49;3,58171875
2022-10_30034;2022-10-01;30034;taxable;1;7,95;4,34765625
2022-10_30035;2022-10-01;30035;taxable;1;2,95;1,290625
2022-10_30036;2022-10-01;30036;taxable;1;10,95;4,4484375
2022-10_30037;2022-10-01;30037;taxable;1;10,95;5,64609375
2022-10_30038;2022-10-01;30038;taxable;1;7,95;3,85078125
2022-10_30039;2022-10-01;30039;taxable;1;2,95;1,3828125
2022-10_30040;2022-10-01;30040;taxable;1;2,95;1,24453125
2022-10_30041;2022-10-01;30041;taxable;1;2,95;1,475
2022-10_30042;2022-10-01;30042;taxable;1;1,95;0,94453125
2022-10_30043;2022-10-01;30043;taxable;1;18,49;8,37828125
2022-10_30044;2022-10-01;30044;taxable;1;27,95;14,8484375
2022-10_30045;2022-10-01;30045;taxable;1;12,5;6,4453125
2022-10_30046;2022-10-01;30046;taxable;1;7,95;4,34765625
2022-10_4055;2022-10-01;4055;taxable;0;86,1;37,88
2022-10_4090;2022-10-01;4090;taxable;0;73;33,79
2022-10_4092;2022-10-01;4092;taxable;0;47;25,25
2022-10_4195;2022-10-01;4195;taxable;0;14,1;7,36
2022-10_4209;2022-10-01;4209;taxable;0;73,5;33,01
2022-10_4233;2022-10-01;4233;taxable;0;20;10,33
2022-10_4278;2022-10-01;4278;taxable;0;21,5;10,78
2022-10_4279;2022-10-01;4279;taxable;0;10,8;5,64
2022-10_4289;2022-10-01;4289;taxable;0;22,8;11,9
2022-10_4565;2022-10-01;4565;taxable;0;30,5;15,92
2022-10_4568;2022-10-01;4568;taxable;0;21,5;11,22
2022-10_4577;2022-10-01;4577;taxable;0;49;24,05
2022-10_4578;2022-10-01;4578;taxable;0;40;20,05
2022-10_4584;2022-10-01;4584;taxable;0;32,3;17,36
2022-10_4594;2022-10-01;4594;taxable;0;144;87,36
2022-10_4599;2022-10-01;4599;taxable;0;36,9;18,3
2022-10_4659;2022-10-01;4659;taxable;0;23,6;12,56
2022-10_4692;2022-10-01;4692;taxable;0;12;6,39
2022-10_4693;2022-10-01;4693;taxable;0;18,5;9,75
2022-10_4697;2022-10-01;4697;taxable;0;34,5;18,72
2022-10_4698;2022-10-01;4698;taxable;0;20,5;10,17
2022-10_4702;2022-10-01;4702;taxable;0;23,8;11,93
2022-10_4721;2022-10-01;4721;taxable;0;20,2;10,54
2022-10_4738;2022-10-01;4738;taxable;0;13,5;6,77
2022-10_4741;2022-10-01;4741;taxable;0;12,4;6,66
2022-10_4744;2022-10-01;4744;taxable;0;13,8;6,84
2022-10_4798;2022-10-01;4798;taxable;0;12,7;6,3
2022-10_4864;2022-10-01;4864;taxable;0;18,3;9,99
2022-10_4869;2022-10-01;4869;taxable;0;17,2;9,33
2022-10_4874;2022-10-01;4874;taxable;0;14,6;7,62
2022-10_4911;2022-10-01;4911;taxable;0;23;12
2022-10_4921;2022-10-01;4921;taxable;0;13,8;7,13
2022-10_4922;2022-10-01;4922;taxable;0;21,5;10,55
2022-10_4973;2022-10-01;4973;taxable;0;10;4,96
2022-10_5017;2022-10-01;5017;taxable;0;8;4,34
2022-10_5018;2022-10-01;5018;taxable;0;15,4;7,72
2022-10_5020;2022-10-01;5020;taxable;0;10;5,27
2022-10_5021;2022-10-01;5021;taxable;0;17,1;8,92
2022-10_5070;2022-10-01;5070;taxable;0;84,7;47,43
2022-10_5075;2022-10-01;5075;taxable;0;43,3;21,7
2022-10_5505;2022-10-01;5505;taxable;0;10,1;5,22
2022-10_5559;2022-10-01;5559;taxable;0;27,9;13,98
2022-10_5560;2022-10-01;5560;taxable;0;47;25,5
2022-10_5569;2022-10-01;5569;taxable;0;19,9;9,77
2022-10_5570;2022-10-01;5570;taxable;0;22,5;11,16
2022-10_5800;2022-10-01;5800;taxable;0;32,3;16,02
2022-10_5805;2022-10-01;5805;taxable;0;29,2;15,09
2022-10_5808;2022-10-01;5808;taxable;0;34,2;18,55
2022-10_5952;2022-10-01;5952;taxable;0;42,5;22,84
2022-10_5953;2022-10-01;5953;taxable;0;47,5;23,81
2022-10_5954;2022-10-01;5954;taxable;0;18,8;9,32
2022-10_5955;2022-10-01;5955;taxable;0;27,3;13,68
2022-10_5957;2022-10-01;5957;taxable;0;39;20,75
2022-10_6100;2022-10-01;6100;taxable;0;12,9;6,47
2022-10_6125;2022-10-01;6125;taxable;0;14,2;7,26
2022-10_6324;2022-10-01;6324;taxable;0;192;99
2022-10_6327;2022-10-01;6327;taxable;0;28,5;14,43
2022-10_6594;2022-10-01;6594;taxable;0;9,1;4,61
2022-10_6821;2022-10-01;6821;taxable;0;28;14,61
2022-10_6824;2022-10-01;6824;taxable;0;28;14,32
2022-10_6825;2022-10-01;6825;taxable;0;24;12,4
2022-10_6826;2022-10-01;6826;taxable;0;18;8,93
2022-10_6864;2022-10-01;6864;taxable;0;40;21,08
2022-10_6866;2022-10-01;6866;taxable;0;40;20,67
2022-10_6869;2022-10-01;6869;taxable;0;40;19,84
2022-10_6875;2022-10-01;6875;taxable;0;40;20,46
2022-10_6898;2022-10-01;6898;taxable;0;30;14,88
2022-10_6899;2022-10-01;6899;taxable;0;26;13,7
2022-10_6900;2022-10-01;6900;taxable;0;30;16,28
2022-10_6901;2022-10-01;6901;taxable;0;20;10,64
2022-10_6902;2022-10-01;6902;taxable;0;31;16,5
2022-10_6903;2022-10-01;6903;taxable;0;27;14,23
2022-10_6904;2022-10-01;6904;taxable;0;31;15,7
2022-10_6905;2022-10-01;6905;taxable;0;21;10,63
2022-10_6906;2022-10-01;6906;taxable;0;31;16,82
2022-10_6907;2022-10-01;6907;taxable;0;27;13,67
2022-10_6908;2022-10-01;6908;taxable;0;31;15,7
2022-10_6909;2022-10-01;6909;taxable;0;21;11,28
2022-10_7008;2022-10-01;7008;taxable;0;40;20,67
2022-10_7009;2022-10-01;7009;taxable;0;40;19,63
2022-10_7010;2022-10-01;7010;taxable;0;47;23,55
2022-10_7015;2022-10-01;7015;taxable;0;45;23,48
2022-10_7081;2022-10-01;7081;taxable;0;45;23,95
2022-10_7084;2022-10-01;7084;taxable;0;45;24,18
2022-10_7085;2022-10-01;7085;taxable;0;30;14,73
2022-10_7087;2022-10-01;7087;taxable;0;30;15,66
2022-10_7088;2022-10-01;7088;taxable;0;20;10,44
2022-10_7131;2022-10-01;7131;taxable;0;45;24,18
2022-10_7132;2022-10-01;7132;taxable;0;45;24,18
2022-10_7133;2022-10-01;7133;taxable;0;45;23,95
2022-10_7136;2022-10-01;7136;taxable;0;45;22,55
2022-10_7137;2022-10-01;7137;taxable;0;45;23,25
2022-10_7159;2022-10-01;7159;taxable;0;31;16,18
2022-10_7161;2022-10-01;7161;taxable;0;21;10,85
2022-10_7162;2022-10-01;7162;taxable;0;27;13,67
2022-10_7163;2022-10-01;7163;taxable;0;31;16,66
2022-10_7164;2022-10-01;7164;taxable;0;31;16,02
2022-10_7168;2022-10-01;7168;taxable;0;45;23,25
2022-10_7169;2022-10-01;7169;taxable;0;45;24,41
2022-10_7170;2022-10-01;7170;taxable;0;45;23,72
2022-10_7192;2022-10-01;7192;taxable;0;31;16,5
2022-10_7193;2022-10-01;7193;taxable;0;27;13,67
2022-10_7194;2022-10-01;7194;taxable;0;31;16,02
2022-10_7195;2022-10-01;7195;taxable;0;21;10,31
2022-10_7196;2022-10-01;7196;taxable;0;51;31,2
2022-10_7200;2022-10-01;7200;taxable;0;31;15,54
